coolant_type,wall_material,hydraulic_diameter,channel_length,inlet_temperature,pressure,mass_flux,heat_flux,flow_velocity,wall_temp_mean,wall_temp_gradient,acoustic_rms,peak_frequency,bubble_detachment_freq,vapor_area_ratio,regime_label
lead_bismuth,steel,0.014481723374024143,1.5497478763188839,314.89032686708947,9.438147098332722,1206.8522903797887,22531.25019932057,8.297244555175702,618.5987265121948,45.77165516469941,4.884307343982819,3314.757625708566,42.27332876302263,0.9118272640434919,2
sodium,steel,0.04808516085671433,1.8434746404017408,801.1464360953194,15.845768149508807,234.91288242291824,11191.57776992773,7.535733111792148,782.5354039690546,38.193779551849886,4.927561451942392,3594.2675226175757,7.94583067293817,0.9065002765134069,2
sodium,copper,0.0053988478301061,1.2298213346999713,519.2201049303917,13.920875071111126,1795.0128298130546,619937.5765278611,16.61400459841258,393.76725514516266,103.79909128643298,4.683597396636756,3286.9107811324698,29.440045632031154,0.15148505461207484,1
sodium,steel,0.049901938505689025,0.5254132710122832,804.9692758546892,13.067982788414765,158.48789425151625,197126.8966612087,9.316711574887725,973.6698848098227,134.5022738594812,2.480174047031322,3815.3147089294002,193.10938357878908,0.38457394640524956,1
water,inconel,0.03545695844858281,0.6838357070543567,632.772294726687,18.281553140306848,1521.9530767985118,199968.67422091434,10.71203947877142,830.1052801805467,8.866450160456285,1.2303707113841422,931.9346493130495,92.41936483855389,0.04320286435217402,0
helium,inconel,0.04228111847521027,0.5575602384153304,840.978737691816,1.3426081866793702,1541.7088711381946,656738.8501744163,19.657723462417955,749.1984587261247,44.21317300944334,2.910046404409565,2956.161607562035,170.9972029664115,0.46927184636292907,2
water,copper,0.018257872835578694,0.6443426496723192,855.715791848776,11.58390413765245,1910.9110620356678,63160.216059980536,1.6695958077345705,535.0989987664468,91.13673330026329,2.0996691923571786,4708.667488659205,93.00883071165822,0.7530834596732057,2
water,inconel,0.005644187495017699,0.7515478088318654,305.4589087684656,15.959628119784435,202.85537596440943,320271.5058598108,10.015173975919602,429.44973147057584,66.2008671966363,1.0297432235859856,3073.3821355324617,132.16351669196789,0.7899727113656114,2
lead_bismuth,inconel,0.03820412833526885,1.1992408161557393,345.24730559567297,11.285372271324078,1234.0280354905328,157937.58312059887,15.594203285449264,598.3532154036823,142.52421586966437,2.118382048089238,3076.1149174171173,4.828155424466729,0.49898946659657295,1
sodium,zirconium,0.04253650686503041,1.258384933034899,450.2152377425133,7.154015499027204,912.8970841914006,584374.6060985685,3.4476581846704173,769.8721835903598,102.23211920826336,3.3194491783879525,3695.3762284606814,49.972988543873356,0.09586967470821839,0
helium,zirconium,0.03832142593790836,0.96769954503535,701.589249818101,3.588760736747579,728.2026142331299,665147.5031801219,12.424866094988092,750.9226255277154,32.071821120780044,0.3545665539299553,1699.3609490230021,87.25385600851784,0.3813639751815664,1
lead_bismuth,inconel,0.011428262928537738,1.3077574036775037,832.9633179069036,17.863698364507634,271.6052645682388,723924.4950630531,5.169563200922102,580.1959854445886,178.8930758630181,1.6670900072300827,3517.355711541626,126.12620943083263,0.9321019599743644,3
water,copper,0.03890425650156361,0.34683486610045866,575.9651707763776,9.944485455364457,1169.0428273754874,262678.9047493798,17.414380207879066,737.0347478065282,58.58113509667191,0.08897445006412597,4585.357474900415,34.3042376106357,0.22961255651971468,1
sodium,zirconium,0.03960152519484385,0.358018826704688,664.1838697645592,17.684188742728328,1010.1773787817659,98357.25412021816,6.878443475301546,873.3488409859324,146.2262217928847,3.7474775273083782,103.93259147544782,152.910292854098,0.3197544499127265,1
lead_bismuth,steel,0.03463432320515247,0.5092930286437852,413.09991167733665,12.131190326230199,298.6534704869461,87896.82037247885,6.916724929567736,337.8736451895728,155.98315582108197,3.203456338083504,4357.0595534888835,72.88094122724746,0.7468271754630709,1
sodium,steel,0.03947521697580138,1.1325394964726205,782.9801003290112,13.809650215685014,1263.7300634844585,431890.03296621656,12.164780631098923,626.4223125925874,192.63154005122044,0.3133606735098293,1132.1607397313526,163.4870538467769,0.7335807888859381,2
lead_bismuth,steel,0.04306646478549795,0.5851904216569644,880.3968668120818,16.28096193319055,1502.1109284805832,946385.9649720879,4.07947670833822,835.8175553574179,99.70149330482027,4.823687798009839,2306.8202048168573,19.59381807901346,0.9122022880249324,3
sodium,copper,0.03261218514068563,0.7099119262866391,461.15935974875845,13.523955347402554,1557.8287720019316,225551.74390455437,6.05532845860969,691.3782399150965,123.16710309288644,0.11310778563550339,4269.121614715558,135.9513175364744,0.3881186907203754,1
water,inconel,0.008987212128635558,0.9205631051113894,596.8955709603279,8.563041972899816,1820.209057698612,264174.18532813387,8.624321077328524,763.0037397917677,66.97525869590675,2.949803232380443,4128.365030910314,58.66566664130204,0.5145987238742912,1
helium,steel,0.026943251435024494,1.6613590232186837,351.6696663038243,10.75903429464437,877.9944095886767,109879.91408480034,7.395938331232152,671.3399469716326,135.6358586824133,3.881837308995279,4465.041016723977,159.07663482452358,0.4673924612204776,1
water,copper,0.008494220060222228,0.2249518446431482,635.4819938777811,16.257864968841716,1910.8382603820603,609514.5711549909,10.735105751108858,994.4746903839714,92.67669717326395,3.939481565223615,4705.063123531004,80.43408540848212,0.9277521710224531,3
helium,zirconium,0.02333943639645939,1.3688818764259203,601.6700651080083,8.099355631086699,1744.3158696571036,683074.1452077031,12.192982809344842,357.142644812546,87.53047294488445,0.17142567796601893,2263.426936020205,133.0699264527133,0.7693305888246348,3
sodium,inconel,0.023319792010653248,1.4039777558732336,386.66189049304654,8.374307678601443,663.3529849454842,646501.8960791524,11.550015348128209,653.9104788052166,171.09350582322108,4.532075663202196,3299.0008634649844,186.8610537272947,0.8314417798338483,3
lead_bismuth,zirconium,0.007970442986310871,1.6375804046419458,565.239727870845,2.8181122051020218,402.6377709639711,862518.9406143335,13.25628208384268,382.16325339787204,10.033768699737733,4.592258359635611,1982.8682806042282,4.125326402752871,0.1330982688294109,1
water,copper,0.020696924028626572,1.8789552903085638,500.4627912519379,18.377104269213206,927.2398526432255,491561.576675811,6.501115573852495,428.6541822372279,176.3924855663737,2.8069518657718633,1786.0477515862208,2.2233564668747263,0.7918466928681599,2
helium,steel,0.009994914445609168,0.2362481281087217,613.0985251831137,2.729689983963393,863.6075451163365,143112.4703593938,2.965311429523047,580.466078284418,170.4139675657114,2.4104159944357306,2186.397282458464,154.05585043534268,0.43297876605749697,1
water,steel,0.041370584450415,0.4768106699237892,651.3926012572795,13.315974371522561,1193.8666801292882,296511.07939736854,15.335747057906003,425.76726222033136,101.27325071235782,0.22433731531299905,3728.2268671742463,129.27861030161563,0.023338682830647106,0
helium,copper,0.04764596116840119,1.7951083293007875,305.0973471643257,8.850695097253157,1208.4338414227211,665805.6736871382,17.090217461298298,975.3072728505227,98.04057084112566,2.8097707125493434,2532.1316983506867,58.595944100886534,0.06008835274328461,1
water,steel,0.008254241386607238,1.0253334119366277,756.6035897697332,8.706768414853405,1524.9752703219528,616990.7540041442,5.511621528337429,963.8170481731082,72.36147360709803,2.046895408851154,4079.595388519293,98.87934055485248,0.6779079397348445,3
helium,inconel,0.04798018432812656,1.2162631500802343,727.8085751170445,13.911484894880994,1068.7909015906594,535693.0984455328,8.438293145081385,548.5545594300106,198.83475833634688,3.864032037043281,3738.8314621209715,8.387133119773749,0.3720124411459699,1
helium,copper,0.028515946970153538,1.3934489667016652,519.7718317239134,2.2747809199676956,299.1630177874545,686134.7745018003,10.222099730789328,755.0284441856221,22.233866550768244,2.019417834430439,151.36838256577667,38.48912107224815,0.8681155732234804,2
sodium,zirconium,0.018480455507924327,1.4223198880921473,331.761561341291,12.280409876077258,1730.7535375509017,641016.9418695663,10.89987343368226,682.9522580037745,118.0430471257214,3.417904166623549,3169.6788776754997,84.8992749054335,0.7342731338758665,3
helium,copper,0.008458793387427358,1.8771327259697148,752.9595238710302,15.66860393347474,688.5527080518555,882511.6405703021,13.36005833620921,874.5991467507226,136.3363180224834,0.507040731187654,2211.0270603775257,166.80888324429645,0.021680011666961763,1
sodium,inconel,0.027528092063168804,1.9945089513410053,873.1050962868794,16.73604239984529,1945.465174582525,590156.2137035136,1.3112630504287663,746.6630146755207,186.8660016433889,0.6647613538298347,2310.3134962981508,95.93343657201696,0.686888311836002,2
helium,inconel,0.04075319950208369,1.4962834296756924,444.0909576132085,4.240077398481731,323.93420649156326,780815.3451135509,14.568803113313331,320.1716690535822,156.0406993713523,0.6985509532457918,4100.946616655979,117.27250090519574,0.19235247273235623,1
lead_bismuth,copper,0.03681889147700142,0.7169981765692715,494.11476824222274,18.0509619514853,1920.677227241756,256220.0844068032,1.7084346360985003,838.9585822146224,128.76944056230937,0.2276274989987176,2760.65953111915,174.7507583987561,0.4225825687039121,1
lead_bismuth,copper,0.0072601705158788195,1.7835543241298184,410.287733689089,13.466775745101401,272.9224330767822,681400.7587431773,9.631627069620924,827.8567224813603,23.362463362424535,2.706644296349019,4433.828026121789,61.763782717769054,0.6247352021229627,2
lead_bismuth,steel,0.008280582591555658,0.2885976461733709,646.1616740069038,17.755241215592974,538.968662099413,903172.1771988489,16.639587143599286,666.611439785207,74.74670336629347,3.96983863021818,3578.3876823388673,140.13986422041117,0.8727178412956929,3
helium,inconel,0.023129297718468673,0.6159455351740932,392.90483678847295,10.220333625093767,188.50188996442904,391875.0046208349,9.298698608928728,933.9849017984766,27.76832850959705,3.0520560184683303,2786.5580433820614,172.33345173565067,0.4560978883919392,1
sodium,copper,0.01828807223215745,1.8152942914346868,513.7163660768276,11.298633556846838,1439.7149786140903,781313.1454652601,3.4072501009808316,937.7434198694731,176.24254649310274,2.8747744277642813,3784.9629819479637,40.523140139235345,0.8084904541911344,3
sodium,copper,0.015457294537522155,0.661144725990839,718.2078083605577,18.461727263544752,1715.5675994864043,727541.4081834811,19.708159977616216,676.25994015899,149.9242311127286,3.4031196420136824,239.82780208076613,71.2956330295665,0.7829656628006328,2
helium,inconel,0.017645202450892114,0.5971719073191473,636.069589805609,18.098281323738764,924.7350554503628,68930.93490310425,17.841066510448133,733.4319972136457,151.50735735944585,1.698226615360074,184.0640913996283,195.96203477787103,0.4145385128512583,1
lead_bismuth,copper,0.04115672344835981,0.448625527652445,531.8775385967612,9.515056594011039,1864.1919425806163,585693.2265278315,15.540615847887773,997.6350089087772,130.45130355470883,1.8097703582411446,462.5791682582177,196.6437129592422,0.5009801634329029,2
lead_bismuth,steel,0.04681526241343343,1.7464011637644496,552.1497610845252,6.213840001077953,1221.5682363356393,138887.45570879435,8.524476256534603,523.1977596717638,101.40870738734193,1.5713504911046128,2215.948359478356,44.64598605878758,0.7004850100498131,1
sodium,inconel,0.023229621253740493,1.1001048665439561,637.2665295739378,8.470238256721018,1297.013557348394,967645.9805082852,4.084991674341307,540.7397247718046,29.99421189269944,3.5605446642678777,1215.4782208533684,13.289167778525623,0.031148434646939727,1
lead_bismuth,steel,0.04577499509596237,1.4148077654974787,303.5188367322968,8.367522242065245,1706.2964832314628,813293.4276736496,18.857518037660775,444.2862538111775,65.93897734101036,0.8082016783538715,4922.093407358134,54.184322262010575,0.890811413799246,3
water,steel,0.01946730655615469,0.6303194913350534,347.1059210721659,6.450470624673085,663.9203895984939,118626.56323464891,10.88084696708421,929.1895186273503,27.38315849537811,0.0651264015646219,2734.336188106266,79.54639146073745,0.7698161594376934,2
sodium,steel,0.026439664385470626,1.5644727578201896,828.754840657807,6.103012482326365,773.104870522489,130534.47767120163,17.12093147755596,826.252105165501,144.98262857046865,2.980982233612462,3328.9579431017346,88.20112018623274,0.2494158814023304,1
lead_bismuth,steel,0.01517130490171999,1.5680099809317773,346.7273934547745,17.36019579311467,1821.3086464698242,598529.1163634928,7.170852612308802,391.8371372317645,32.045755204401004,4.711906823671027,1430.1596744211486,123.76126146608473,0.9811799531889756,3
sodium,inconel,0.033821421897912984,0.7626764448349403,724.0821577263031,2.327376493008572,1811.8306424736513,351440.2824314515,7.038122183049676,987.6017988146167,140.42271003433711,3.0470395849815235,1642.8946975086635,179.90055202630927,0.17939035258961877,1
water,steel,0.0490541501828664,0.9392287394185093,852.0228984654316,13.874612459892289,1955.3172747816548,44556.80048237819,19.718039373143764,817.0539615495588,138.45107791918093,3.9146082647044755,1710.5364749987216,66.06960238143249,0.9140866737044018,2
sodium,steel,0.032157189321952044,0.5774424993743615,462.41016258103866,4.283580977672594,1813.4928012391752,546225.0927547226,10.67574444564957,898.3550345313827,91.86089579825779,3.3639535473301505,3508.741740493988,169.9969070998417,0.32447345832311114,1
sodium,copper,0.0211016337851097,1.9578098419812278,522.2948622357086,7.545611974487201,342.0068684633857,393966.6486889884,3.2435607652845526,352.74253663777665,27.04573082361046,2.487183267615081,2394.845728062077,18.69578418532538,0.7631467101641358,2
sodium,inconel,0.03415178506957378,1.3620846387051408,641.3528435068298,2.1693176485619006,1665.0761436602759,110065.72744802522,4.783656220896795,663.3734248806741,62.96016522680734,3.59196200891923,2612.5340800238682,8.374939794642945,0.4563765932479451,1
sodium,inconel,0.01053143053094244,1.882178985287928,829.0253817831508,6.129499100253779,878.6931084082287,803901.1883334229,9.897913448158056,795.0468349743867,64.0186218151103,4.120520619276109,2980.4147616887594,100.80903662469225,0.7364673874500022,3
water,zirconium,0.04498965861194294,0.7460939785324396,865.1433523562521,15.6000003512276,1982.522576297282,915925.9976260179,1.328182754524021,689.203677508852,140.07702662865867,1.12365822085849,3855.6176983791743,11.932444666120979,0.15578304793936626,1
helium,inconel,0.02763877778509264,1.6074036433944014,743.7379488667609,17.815291166397913,997.3338322247221,759027.9946739887,9.519412714876859,773.3202766755087,22.748603882744867,1.6806524024157277,497.3302551367668,78.49796024684603,0.2695064583864828,1
sodium,inconel,0.025220738391783896,1.5785455589925357,351.97185651281643,5.209015886144974,1152.2885567542191,824198.0869161146,8.669346420562489,876.1543632415213,165.81372924321815,1.1186286625164192,3895.525865483167,179.35562337384687,0.09985782447202562,1
sodium,zirconium,0.031363915480408365,1.4449801733597747,701.4924933209104,9.807408945919516,1106.5723389879172,224325.6615934562,15.697057173729997,574.5492028129333,152.2014580371828,2.260864777952205,2838.0135909321402,48.29660724149467,0.8651439814378031,2
lead_bismuth,inconel,0.033115273825523116,1.9381501554802407,546.1822331235973,9.936156910806922,711.3003567307278,270937.221409415,7.421368307540214,897.0946994207226,37.26138363485478,4.425322754583338,3362.022452033523,141.19515502498064,0.2962929877694993,0
sodium,inconel,0.008229911280193087,0.9083996049913681,582.420599694637,17.59793080943495,242.54196889654452,216442.26489619588,19.659700850022187,430.78295124039767,143.83287635577787,1.7260355041766617,1671.3812359617718,60.47307847801338,0.6944762294166634,1
lead_bismuth,inconel,0.035717774955053114,0.4352911824615632,329.4890342071062,15.493182004640303,1801.7373377636452,767412.7970519083,4.025013426367611,504.2025174179348,133.70263629356435,1.8723344456527669,2076.4648422414234,8.98401104842712,0.8202211977415281,3
helium,inconel,0.015886925614198834,1.4090759466393095,414.6372836078149,10.748467148992948,1625.084043799945,948437.908145152,12.02424035687863,349.4750215505815,149.62416002218527,4.301836173359659,1194.2708072869052,111.33811628206188,0.9014182363793459,3
water,zirconium,0.037127868462796546,1.5127576408589711,774.3081645201887,13.744196808963695,365.1008830633716,719668.8346665635,2.249136291660965,567.8102317079707,37.785711089738896,2.576871653723376,4897.534987216156,166.97069810735036,0.10629711531171782,1
water,inconel,0.04201406574728885,1.2351090322258664,572.3752998287159,17.09974602427797,1575.8597155651385,882652.0972307604,14.810347687882649,578.3384904804018,31.518064431293723,2.677244998237172,2510.1647139260676,81.89368966852388,0.8930149335126125,3
helium,inconel,0.041178132839863414,0.5722722076401133,480.9973449786893,1.181240126485354,1289.1086654961591,642312.1039343409,19.897696917208446,867.5840061009307,47.29679718455084,4.304006016661065,4980.580733193159,123.45876529161741,0.19725277773071948,1
water,zirconium,0.029862543533355015,1.1080206950048397,530.4114443789749,8.654910589950923,877.3731970434824,393783.30155321106,16.47320343615683,764.128855796966,73.17434062979513,2.452633685127366,2474.440591403268,180.00471953154516,0.7369020115909616,2
helium,copper,0.028407645153983807,0.7619415258244329,812.6397079954081,18.237620178264493,582.6401832815692,431503.9987810021,11.336219044045874,616.9713395458533,158.73299620716023,3.4077876731469763,1137.7687587011333,157.93890254739756,0.7288490193646112,2
helium,steel,0.011429418260273529,0.9694397507000403,749.3994104429742,15.065947586035076,1733.4846886542416,84568.21784573079,9.952456469293995,763.4375054641488,147.58478749577,0.4282233293703036,2561.8893638474406,38.775279878563865,0.008503141740954234,0
helium,copper,0.0398905767681411,1.361393436520395,463.3892383086496,11.313986112347418,1430.3576926587007,41142.62329356582,16.783084244703517,355.89267835067,185.09031845570664,0.8931585656344265,245.9980804054351,146.67679187300115,0.22062390831025425,0
water,zirconium,0.01721342212010215,1.5413865368435022,370.501104127424,11.063246013667536,1140.7058279913601,698520.8481471866,18.751494651859122,442.5846444924957,11.72591181972309,2.021881003581228,4528.610517038659,100.37860503203039,0.4919085146648673,2
lead_bismuth,steel,0.0273512940268076,0.6180044436224177,451.198932986443,7.607631854484318,1258.1802144070818,444044.6030910688,19.789527253062815,746.3245415643935,2.3112562028371197,2.4741953390993743,4101.823743412484,149.19336157721693,0.42003470666328213,1
helium,zirconium,0.017792334181738253,0.929585649164516,852.4538706328402,10.889890139188775,273.02574595614385,556692.9173740832,8.23251493750744,756.1294370732055,139.82776594015982,4.828668506181147,3642.8115774367093,98.90311010444364,0.9185734798846096,3
sodium,zirconium,0.011022276334986193,0.6844908277849325,648.9533027098532,13.452280789805611,1000.4475457312647,562084.6351461922,19.82289075849299,846.4115679210505,55.857499158833136,4.85325816523895,3068.6422414401773,25.59163282166057,0.35974086950252315,1
water,inconel,0.033330096360128146,0.5575369049513644,620.0881252468697,8.948897730147069,468.0305562928338,284602.0551999684,3.5405619173897143,594.0398361564495,66.8157791067635,4.255985437393808,2920.1794566682975,113.98188933784783,0.9369837148359623,3
helium,steel,0.0074449415670306725,1.610096995992509,657.8361598154769,14.568909781451305,495.9289901167682,481133.5857211958,5.44422063067223,811.3367856989862,109.36040518290244,1.5779941764278727,4983.804659693341,98.42679847946798,0.4594293183925311,1
helium,inconel,0.038689035535679,1.8366548499865862,519.6169594479092,17.36341231794733,1356.4775283450467,476052.6194510252,2.235814432310976,785.1066261409288,20.4826246253597,4.820141454162198,1426.0872983986928,103.58434672828835,0.9643528966401658,2
sodium,steel,0.019291405786750253,0.8664179342322382,784.2642121917077,3.9390121155123623,1831.3866884851475,394542.94901557843,5.798901071447393,975.1074972914973,128.53888330960993,3.446704323381063,3909.437608559611,175.78049072917406,0.7373548100248611,3
lead_bismuth,zirconium,0.005006061185201839,1.5523020638727802,613.9717495801499,9.579393433531065,867.1375599088584,822468.6295670598,15.474782256551217,466.2885539687818,65.02948924623004,1.964700639087002,2927.953612557604,178.9674093412503,0.829334591632156,2
lead_bismuth,zirconium,0.028000811265675343,1.81459152085594,370.0487416612773,8.752381734416542,494.72361872316174,456652.3636507199,17.13202498447977,695.1421033517948,126.54302486019833,3.508374584923832,4880.608691606481,90.70742135314367,0.104876888349001,1
lead_bismuth,copper,0.007108335883742141,1.7230235789544168,377.43907489743776,14.061831276944833,1332.619180749643,607608.079260928,15.688406579500148,729.1998206351191,166.80138261467715,0.0826136489326329,4147.625757326349,91.14640825601768,0.5861414332423678,2
helium,steel,0.017427630101940476,0.5290640993706066,622.115487901571,5.747481839900658,1755.2553880656037,896564.9191770178,12.805782674270077,999.0805617552701,34.22226666748593,0.7307734113710679,4992.699309298484,103.0373917745232,0.1427003598293508,1
helium,inconel,0.03681394193550723,1.9213253867240503,861.9421308425035,13.164767384093249,1521.8057221327326,867571.2866303333,10.522346994191588,456.8052166733231,186.17461858290406,4.1484285577818385,2962.2087225891096,103.9178556668514,0.2976210020509741,2
helium,copper,0.007821032972983965,0.8780175927730325,485.0112730057192,17.672295592898273,1750.6387380195156,891517.9817413735,14.319733639666106,675.7882535777587,106.13762821248875,3.227868184365856,1062.4925898474285,190.07742883582253,0.6235654061672681,2
water,copper,0.042770232156020105,0.8106331901129054,821.724701315531,8.94450039607883,1119.4538749205187,277304.9465003638,8.121254210710825,555.4060092452744,184.58555303479366,1.8209735064594201,2543.2508266889326,129.88009347549868,0.7262257046938908,1
sodium,copper,0.00517189651963624,0.31237638910000465,758.4573519473277,18.30929829960518,1528.5648643014626,44632.6634249822,16.905512854244186,677.6072186337199,41.54601644035563,2.503333201113594,3570.000113550344,55.49139897758879,0.039183782011250834,0
helium,inconel,0.0161070741140856,1.0751125773887895,448.6874657441441,19.87011103973609,366.1226627819793,268456.1318963759,13.705206832547315,477.847449430112,120.91253292084751,4.5257107482288355,3883.083911598861,106.30735939079798,0.5309437310723647,1
sodium,copper,0.038340682526843216,0.3962245081536717,321.8044489897455,3.0157489490110896,761.7217691900638,285920.27216450154,14.107191620640966,352.37641733069194,80.77742346472094,3.1578905473954326,52.52444562892066,125.44471658159657,0.5653139862898864,2
sodium,inconel,0.019232156737818806,0.6473716776693668,361.10835908542964,5.428010571712314,840.1434125148926,910266.7234577184,10.950751866016889,709.3445086504285,154.84443823120264,1.9907464196716513,2549.8840880863554,127.9543442027929,0.07882799711020116,1
lead_bismuth,copper,0.00958515746297061,0.7704967191811065,737.0963603084641,19.05721527815977,1071.4619178674657,652750.3055095909,17.761965192117867,548.3809347853659,121.18178864265927,0.601633286987675,1214.4111708547005,117.05084524763653,0.5006880342007636,2
water,inconel,0.02121052634601926,1.6558873822850313,419.801842824388,19.20822604314635,1865.245084487965,90886.92000620648,5.414287306741524,443.7201531889349,98.9030913916637,1.468734008127805,4380.813574611202,35.54723092430747,0.7138422800498265,1
helium,zirconium,0.01716769788730365,1.7758795707126138,522.7625523032362,2.8564382323484114,1761.163464422131,144024.8100509901,7.932379240540489,540.276184933063,182.59708128620173,4.891701163982916,806.8819480486313,6.718637815901496,0.05322728487553097,0
lead_bismuth,zirconium,0.042922035597224975,0.7444393714306454,601.0194996038549,1.284971507165597,355.5984353494506,164119.36428655565,15.664030108714938,353.51053698446657,75.42341283433605,2.1868153142588875,3348.9584353954256,67.56861047337088,0.760267776323962,1
lead_bismuth,zirconium,0.019100656291331442,1.745656618240233,735.2809010700977,4.060900441872023,428.3003385766801,634117.5306872339,10.108603474522084,966.3007191812702,43.9960409796363,2.3591973192243043,1367.0078421083779,85.50443091205071,0.5764265049041368,1
helium,zirconium,0.04050196122992033,1.743015687265624,367.93873395547524,19.924242884262718,779.5170442189316,738059.885251933,17.839673261771722,715.180582181817,121.62023737041834,2.4929901619850767,1814.8836089106476,12.36084791521732,0.8332272082717909,3
sodium,zirconium,0.04513424651648307,1.5763717106927724,543.8198431664769,4.41999271560305,652.4133451922804,861047.4714597422,7.25478673537562,874.042703315977,124.80568743456276,4.4205201147410556,4705.768340746382,162.99346760396924,0.21806257285406994,1
lead_bismuth,copper,0.024521783880943834,0.4640512052273268,591.0437454856173,10.54840452771844,1268.0648109968984,941230.1852981807,7.701938291983073,607.7203743324567,87.81892431437508,3.0196414219265493,1240.2182207699934,68.81548750205475,0.8332736842131184,3
sodium,copper,0.04594744147344764,1.4425811244213123,624.4962383829238,17.11993680217971,1815.2744907526353,209687.51181257734,17.830347893039193,934.2539739450062,97.32200873787646,3.4683851822596106,520.2636710235067,182.72654923570093,0.09456097526746798,0
water,copper,0.02197931242834368,1.9010433162450238,791.0163848371301,1.3876306030759205,1928.353929177915,316674.75987680856,9.5552212435498,648.6563906555323,191.91068285998,1.94706771274552,392.9602621489179,30.882021568453034,0.40382969644467137,1
sodium,inconel,0.04838352874205487,1.4285728617808826,403.00691702593014,12.48529066291073,1341.8456098169304,247919.65193738235,10.564429391948492,710.2828190964551,146.53713827936025,0.14543809294487176,2547.8447949923375,11.386991387462686,0.19948479152464849,0
water,inconel,0.009018028603650783,0.7969103283941013,784.6988710959733,6.263483528522862,1692.5024826620647,365173.95179147634,6.988892449045748,654.4199064426066,22.1203502965154,4.654864571214222,3226.4718373072255,96.46322087726435,0.8760208322908741,2
sodium,inconel,0.03591586699264593,1.1010427713754964,715.7270566179914,17.3843634123549,1097.8841804385145,915518.4563495119,5.895063872492098,818.6292411900031,42.426014174122194,4.745638404582032,1670.1035356758916,37.82586736514133,0.7049198163017738,3
lead_bismuth,inconel,0.027221631820561795,1.3623050780318966,633.5224885193757,6.385761836017505,495.82119903407545,579361.4412699679,13.290999861348645,705.3261327694024,195.1153268871118,4.745765266740255,3466.78572187575,187.47985511557224,0.025361777160728183,1
lead_bismuth,zirconium,0.02244419624550412,1.1190267357113064,719.7167222415432,14.04835868535627,1096.907982977607,740809.9783512541,2.8368929000534755,504.6872680346704,145.29311075870626,4.718435433233583,352.1169069375271,2.060679690747791,0.00952335561395612,1
water,zirconium,0.033472034543687045,0.41591529511574565,547.2106433709938,13.810173016500542,1154.6569427315371,495218.04376551416,17.64581650306673,418.96688129939946,183.00902522893062,4.0762097053478055,4293.8064923682405,82.523935011807,0.2912492544816697,1
helium,zirconium,0.03667356912354491,0.7617152803736371,383.03855158087475,5.2083774283331605,1510.6693720057574,38569.33420276329,15.694461166919604,732.1645844404248,60.77229279774441,3.4229802505816345,4092.007688209227,185.34955426903366,0.1432831142805654,0
water,steel,0.0051963471342639095,1.6443128549965385,699.4591441592204,1.6611847974986522,517.7776804439633,73553.5311378362,4.219591142263154,652.6423738519846,148.37337201731847,4.222549591336428,4928.206543390824,76.88364134595366,0.6303044775601958,1
water,copper,0.012512888993623943,1.7505524829719314,614.8033840113733,8.775741901922547,799.7897259647903,542543.8009552069,14.033388943579025,385.26347375335683,142.80054170470228,3.002731195005181,4685.699655464135,18.62185612009215,0.6637969338825598,3
sodium,inconel,0.037087072278544346,0.44714005888802644,683.6248803256653,6.494669887351524,791.652191507676,721601.1444718254,12.25134196506988,589.0198767394224,58.93799708787502,0.6718480694601181,1813.175961398694,60.57898857235742,0.9419509036613675,3
sodium,inconel,0.034987343611019295,1.9142961543177044,502.799268617094,16.370577242660463,1922.9352319082134,223177.22225344417,4.09843348936456,670.0479669603085,110.16326509014107,1.9560908252071052,2026.413150877107,99.60207876688669,0.9520399245458409,2
water,zirconium,0.048472137730790475,0.7918807121274969,844.1199464039015,16.206919580651558,943.495424620766,724690.478252381,5.827468367979533,882.2873990014012,125.48302225405905,4.8564745598646875,3742.5259950173845,37.030337468666616,0.6588967054113456,3
lead_bismuth,inconel,0.039246700561285236,1.392164729715296,652.4219211453462,9.683455091659884,1534.6785378664783,812559.1157486773,8.47523682280977,371.7487179666864,96.226362165493,1.7556890679782815,713.7097211771668,93.31234102865238,0.005675112852708719,1
sodium,inconel,0.04778477184791021,1.5532852627220262,351.2414905745243,12.523732281141159,1526.5416246114341,417778.5035784901,14.13523333728674,556.976836807282,165.43574133160254,4.339139568656847,1604.3728157119326,167.26863915716748,0.35899791656961433,1
helium,copper,0.03661432256906631,1.66150322234819,569.8823944226572,12.480930803751578,604.5339511261586,748955.0405156639,12.955106471931616,879.406163443062,166.5738083595979,0.4660573538743479,636.7776380294589,174.5235940393226,0.5131415132472662,2
sodium,zirconium,0.018412349388774944,1.9023494640066743,753.8136328461806,16.716004820124844,1186.552409806291,409989.6508251753,10.87857952969561,760.9282736046736,170.12010966031136,1.6709192118773482,2301.687922910515,9.852146942146423,0.4991797565084659,2
sodium,copper,0.009741421501288542,0.7632551864518806,776.4807370393635,9.075045868340753,1799.1754973054315,681567.1231604698,15.484005590723667,517.171658826575,160.68471381963258,1.7547666236368982,2782.421185432322,32.1806716105147,0.6033406295022267,2
helium,steel,0.0401820738505221,1.7453116181927981,596.7582316582552,6.233486916019673,1002.875666968204,766357.0788263476,15.279785922320237,894.8278829753968,97.61669543942892,0.2580127155449008,1095.2443263156244,55.05802715336083,0.9605514828047604,3
